segment_id,timestamp,zone,congestion_index,seasonal_z,iso_score,iso_anomaly,z_anomaly,anomaly_agreement,incident_count
SEG046,2024-03-22 16:00:00,East,1.0,1.515,-0.0819,1,0,0,0
SEG046,2024-03-22 17:00:00,East,0.9731,0.477,-0.0301,1,0,0,0
SEG046,2024-03-22 18:00:00,East,0.977,0.912,-0.052,1,0,0,0
SEG046,2024-03-25 18:00:00,East,0.8981,0.484,-0.0037,1,0,0,0
SEG046,2024-03-26 17:00:00,East,0.9189,0.325,-0.077,1,0,0,0
SEG046,2024-03-26 18:00:00,East,0.9892,1.52,-0.0503,1,0,0,0
SEG046,2024-03-27 10:00:00,East,1.0,3.213,-0.0559,1,1,1,1
SEG046,2024-03-27 11:00:00,East,1.0,3.737,-0.0856,1,1,1,0
SEG046,2024-03-27 12:00:00,East,1.0,2.931,-0.0783,1,0,0,0
SEG046,2024-03-27 18:00:00,East,0.9475,1.02,-0.0609,1,0,0,0
SEG046,2024-03-28 07:00:00,East,0.859,0.417,-0.027,1,0,0,0
SEG046,2024-03-28 17:00:00,East,0.974,0.95,-0.0713,1,0,0,0
SEG046,2024-03-29 07:00:00,East,0.9141,0.747,-0.0674,1,0,0,0
SEG046,2024-03-29 13:00:00,East,1.0,3.65,-0.0665,1,1,1,1
SEG046,2024-03-29 14:00:00,East,0.8851,2.732,-0.031,1,0,0,0
SEG046,2024-03-29 16:00:00,East,1.0,1.515,-0.0851,1,0,0,1
SEG046,2024-03-29 17:00:00,East,1.0,0.887,-0.0811,1,0,0,0
SEG046,2024-03-29 18:00:00,East,0.9672,0.791,-0.0735,1,0,0,0
SEG046,2024-03-30 07:00:00,East,1.0,3.297,-0.0824,1,1,1,1
SEG046,2024-03-30 08:00:00,East,1.0,2.699,-0.0813,1,0,0,0
SEG046,2024-04-01 08:00:00,East,0.7991,-0.679,-0.0278,1,0,0,0
SEG046,2024-04-01 15:00:00,East,1.0,3.335,-0.0772,1,1,1,1
SEG046,2024-04-01 16:00:00,East,1.0,2.387,-0.0712,1,0,0,0
SEG046,2024-04-01 17:00:00,East,1.0,1.284,-0.0804,1,0,0,0
SEG046,2024-04-01 18:00:00,East,0.9538,1.064,-0.0455,1,0,0,0
SEG046,2024-04-02 08:00:00,East,0.8949,0.407,-0.0102,1,0,0,0
SEG046,2024-04-03 08:00:00,East,0.9169,0.397,-0.033,1,0,0,0
SEG046,2024-04-03 13:00:00,East,1.0,3.135,-0.0623,1,1,1,1
SEG046,2024-04-03 14:00:00,East,0.9346,3.008,-0.0617,1,1,1,0
SEG046,2024-04-03 17:00:00,East,0.8554,-0.619,-0.0213,1,0,0,0
SEG046,2024-04-04 16:00:00,East,0.9042,0.918,-0.0503,1,0,0,0
SEG046,2024-04-04 17:00:00,East,0.8478,-0.643,-0.0354,1,0,0,0
SEG046,2024-04-05 08:00:00,East,0.8287,-1.197,-0.0204,1,0,0,0
SEG046,2024-04-08 17:00:00,East,1.0,1.284,-0.075,1,0,0,0
SEG046,2024-04-08 18:00:00,East,0.9854,1.393,-0.0796,1,0,0,0
SEG046,2024-04-09 07:00:00,East,0.8999,1.087,-0.0312,1,0,0,0
SEG046,2024-04-09 08:00:00,East,0.9861,1.351,-0.0344,1,0,0,0
SEG046,2024-04-09 17:00:00,East,0.8822,-0.211,-0.0089,1,0,0,0
SEG046,2024-04-10 16:00:00,East,0.8738,0.77,-0.0493,1,0,0,0
SEG046,2024-04-11 11:00:00,East,1.0,3.405,-0.0545,1,1,1,1
SEG046,2024-04-11 17:00:00,East,0.798,-1.272,-0.0084,1,0,0,0
SEG046,2024-04-12 08:00:00,East,1.0,0.959,-0.074,1,0,0,0
SEG046,2024-04-12 17:00:00,East,0.9516,0.15,-0.0694,1,0,0,0
SEG046,2024-04-12 18:00:00,East,0.8911,-0.148,-0.016,1,0,0,0
SEG046,2024-04-12 19:00:00,East,1.0,2.993,-0.0345,1,0,0,1
SEG046,2024-04-12 20:00:00,East,0.869,3.543,-0.0385,1,1,1,0
SEG046,2024-04-15 08:00:00,East,0.8994,0.48,-0.008,1,0,0,0
SEG046,2024-04-15 17:00:00,East,0.8971,-0.046,-0.0565,1,0,0,0
SEG046,2024-04-17 08:00:00,East,0.831,-0.835,-0.0174,1,0,0,0
SEG046,2024-04-17 13:00:00,East,1.0,3.135,-0.0897,1,1,1,1
SEG046,2024-04-17 14:00:00,East,1.0,3.631,-0.072,1,1,1,0
SEG046,2024-04-17 16:00:00,East,0.8491,0.531,-0.0562,1,0,0,0
SEG046,2024-04-17 17:00:00,East,0.8948,-0.136,-0.0082,1,0,0,0
SEG046,2024-04-17 18:00:00,East,0.8908,0.388,-0.028,1,0,0,0
SEG046,2024-04-18 09:00:00,East,0.8598,0.952,-0.0042,1,0,0,0
SEG046,2024-04-19 06:00:00,East,0.9351,3.088,-0.0373,1,1,1,0
SEG046,2024-04-19 07:00:00,East,1.0,1.68,-0.0665,1,0,0,0
SEG046,2024-04-19 08:00:00,East,1.0,0.959,-0.0452,1,0,0,0
SEG046,2024-04-19 09:00:00,East,0.8827,0.98,-0.0288,1,0,0,0
SEG046,2024-04-19 17:00:00,East,1.0,0.887,-0.075,1,0,0,0
SEG046,2024-04-22 17:00:00,East,1.0,1.284,-0.0816,1,0,0,1
SEG046,2024-04-23 18:00:00,East,0.8613,0.075,-0.0568,1,0,0,0
SEG046,2024-04-24 16:00:00,East,1.0,1.991,-0.0524,1,0,0,1
SEG046,2024-04-24 17:00:00,East,1.0,1.154,-0.0773,1,0,0,0
SEG046,2024-04-24 18:00:00,East,1.0,1.605,-0.062,1,0,0,0
SEG046,2024-04-25 07:00:00,East,0.8762,0.596,-0.0461,1,0,0,0
SEG046,2024-04-25 08:00:00,East,0.8159,-0.873,-0.0112,1,0,0,0
SEG046,2024-04-25 17:00:00,East,0.8746,-0.305,-0.0318,1,0,0,0
SEG046,2024-04-26 08:00:00,East,0.9491,0.319,-0.0501,1,0,0,0
SEG046,2024-04-26 09:00:00,East,0.8041,0.136,-0.0073,1,0,0,0
SEG046,2024-04-26 16:00:00,East,0.8657,0.268,-0.0263,1,0,0,0
SEG046,2024-04-26 17:00:00,East,0.9825,0.62,-0.0546,1,0,0,0
SEG046,2024-04-26 18:00:00,East,0.9337,0.378,-0.0525,1,0,0,0
SEG046,2024-04-27 19:00:00,East,1.0,3.445,-0.0698,1,1,1,1
SEG046,2024-04-29 07:00:00,East,0.8097,0.621,-0.0231,1,0,0,0
SEG046,2024-04-29 17:00:00,East,0.8764,-0.314,-0.0531,1,0,0,0
SEG046,2024-04-29 18:00:00,East,0.8939,0.44,-0.001,1,0,0,0
SEG046,2024-04-30 07:00:00,East,0.836,0.466,-0.0218,1,0,0,0
SEG046,2024-04-30 08:00:00,East,0.9133,0.598,-0.0204,1,0,0,0
SEG046,2024-04-30 16:00:00,East,0.8978,0.998,-0.0026,1,0,0,0
SEG046,2024-04-30 17:00:00,East,0.8046,-1.344,-0.0064,1,0,0,0
SEG046,2024-04-30 18:00:00,East,1.0,1.642,-0.0762,1,0,0,0
SEG046,2024-05-01 17:00:00,East,0.8655,-0.496,-0.0351,1,0,0,0
SEG046,2024-05-02 07:00:00,East,1.0,1.884,-0.0429,1,0,0,1
SEG046,2024-05-02 08:00:00,East,1.0,1.199,-0.0678,1,0,0,0
SEG046,2024-05-02 09:00:00,East,1.0,2.333,-0.0644,1,0,0,0
SEG046,2024-05-02 17:00:00,East,0.886,-0.161,-0.0475,1,0,0,0
SEG046,2024-05-03 17:00:00,East,1.0,0.887,-0.075,1,0,0,0
SEG046,2024-05-03 18:00:00,East,0.8635,-0.489,-0.0439,1,0,0,0
SEG046,2024-05-06 18:00:00,East,0.8721,0.213,-0.0063,1,0,0,0
SEG046,2024-05-07 17:00:00,East,0.9621,0.956,-0.0565,1,0,0,0
SEG046,2024-05-08 18:00:00,East,0.9048,0.544,-0.0201,1,0,0,0
SEG046,2024-05-09 07:00:00,East,0.8493,0.316,-0.0535,1,0,0,0
SEG046,2024-05-09 08:00:00,East,0.9045,0.124,-0.0175,1,0,0,0
SEG046,2024-05-09 16:00:00,East,0.8433,0.292,-0.0197,1,0,0,0
SEG046,2024-05-10 08:00:00,East,1.0,0.959,-0.0819,1,0,0,0
SEG046,2024-05-10 16:00:00,East,1.0,1.515,-0.0801,1,0,0,0
SEG046,2024-05-10 17:00:00,East,1.0,0.887,-0.0682,1,0,0,0
SEG046,2024-05-10 18:00:00,East,0.9431,0.494,-0.0326,1,0,0,0
SEG046,2024-05-11 18:00:00,East,0.8034,1.092,-0.0166,1,0,0,0
SEG046,2024-05-13 08:00:00,East,0.8934,0.411,-0.0462,1,0,0,0
SEG046,2024-05-13 16:00:00,East,1.0,2.387,-0.0664,1,0,0,0
SEG046,2024-05-13 17:00:00,East,0.9237,0.297,-0.0423,1,0,0,0
SEG046,2024-05-14 08:00:00,East,0.8606,0.052,-0.0072,1,0,0,0
SEG046,2024-05-15 07:00:00,East,0.7841,0.183,-0.0013,1,0,0,0
SEG046,2024-05-15 08:00:00,East,0.9967,1.543,-0.0175,1,0,0,0
SEG046,2024-05-15 17:00:00,East,0.8962,-0.119,-0.0398,1,0,0,0
SEG046,2024-05-16 07:00:00,East,0.8279,0.093,-0.0159,1,0,0,0
SEG046,2024-05-16 08:00:00,East,0.8367,-0.639,-0.0231,1,0,0,0
SEG046,2024-05-16 12:00:00,East,0.8108,1.405,-0.0149,1,0,0,0
SEG046,2024-05-17 08:00:00,East,0.8325,-1.149,-0.0212,1,0,0,0
SEG046,2024-05-17 16:00:00,East,0.7717,-0.604,-0.0534,1,0,0,0
SEG046,2024-05-17 17:00:00,East,0.8587,-1.263,-0.0152,1,0,0,0
SEG046,2024-05-17 18:00:00,East,0.9629,0.738,-0.0689,1,0,0,0
SEG046,2024-05-20 08:00:00,East,0.8361,-0.252,-0.0278,1,0,0,0
SEG046,2024-05-20 17:00:00,East,0.8938,-0.089,-0.0086,1,0,0,0
SEG046,2024-05-20 18:00:00,East,0.8106,-0.427,-0.0493,1,0,0,0
SEG046,2024-05-21 18:00:00,East,0.9434,1.002,-0.0489,1,0,0,0
SEG046,2024-05-22 08:00:00,East,0.8893,0.001,-0.0137,1,0,0,0
SEG046,2024-05-22 17:00:00,East,0.9234,0.214,-0.0428,1,0,0,0
SEG046,2024-05-23 17:00:00,East,0.9705,0.905,-0.043,1,0,0,0
SEG046,2024-05-23 18:00:00,East,0.8673,0.214,-0.0187,1,0,0,0
SEG046,2024-05-24 08:00:00,East,0.9046,-0.241,-0.0267,1,0,0,0
SEG046,2024-05-24 17:00:00,East,0.9082,-0.51,-0.0195,1,0,0,0
SEG046,2024-05-27 08:00:00,East,0.8594,0.018,-0.0306,1,0,0,0
SEG046,2024-05-27 09:00:00,East,0.7285,0.017,-0.0033,1,0,0,0
SEG046,2024-05-27 18:00:00,East,0.8737,0.23,-0.0536,1,0,0,0
SEG046,2024-05-28 12:00:00,East,0.8055,2.16,-0.0161,1,0,0,0
SEG046,2024-05-28 17:00:00,East,0.9575,0.889,-0.037,1,0,0,0
SEG046,2024-05-28 18:00:00,East,1.0,1.642,-0.0854,1,0,0,1
SEG046,2024-05-29 08:00:00,East,0.8718,-0.25,-0.0336,1,0,0,0
SEG046,2024-05-29 17:00:00,East,0.9554,0.607,-0.0718,1,0,0,0
SEG046,2024-05-29 18:00:00,East,0.9141,0.647,-0.0261,1,0,0,0
SEG046,2024-05-30 07:00:00,East,0.8739,0.572,-0.0662,1,0,0,0
SEG046,2024-05-30 08:00:00,East,0.9122,0.211,-0.0352,1,0,0,0
SEG046,2024-05-30 09:00:00,East,0.8472,0.828,-0.0207,1,0,0,0
SEG046,2024-05-30 17:00:00,East,0.9605,0.779,-0.0675,1,0,0,0
SEG046,2024-05-30 18:00:00,East,0.9461,1.098,-0.041,1,0,0,0
SEG046,2024-05-30 19:00:00,East,0.8834,2.372,-0.0502,1,0,0,0
SEG046,2024-05-31 08:00:00,East,1.0,0.959,-0.0551,1,0,0,0
SEG046,2024-05-31 09:00:00,East,0.7792,-0.131,-0.0196,1,0,0,0
SEG046,2024-05-31 17:00:00,East,0.9177,-0.365,-0.0022,1,0,0,0
SEG046,2024-05-31 18:00:00,East,1.0,1.196,-0.0714,1,0,0,0
SEG046,2024-06-01 19:00:00,East,1.0,3.445,-0.0829,1,1,1,1
SEG046,2024-06-01 20:00:00,East,0.988,5.206,-0.0871,1,1,1,0
SEG046,2024-06-03 08:00:00,East,0.883,0.29,-0.0455,1,0,0,0
SEG046,2024-06-04 07:00:00,East,0.8985,1.073,-0.0358,1,0,0,0
SEG046,2024-06-04 08:00:00,East,0.8554,-0.001,-0.0061,1,0,0,0
SEG046,2024-06-04 17:00:00,East,0.9375,0.597,-0.058,1,0,0,0
SEG046,2024-06-05 07:00:00,East,0.9515,2.298,-0.0638,1,0,0,0
SEG046,2024-06-05 17:00:00,East,0.8116,-1.156,-0.0037,1,0,0,0
SEG046,2024-06-05 18:00:00,East,0.8187,-0.416,-0.0073,1,0,0,0
SEG046,2024-06-06 08:00:00,East,0.8343,-0.666,-0.0212,1,0,0,0
SEG046,2024-06-06 17:00:00,East,0.9531,0.686,-0.018,1,0,0,0
SEG046,2024-06-06 18:00:00,East,1.0,1.703,-0.0782,1,0,0,0
SEG046,2024-06-07 07:00:00,East,0.8367,-0.094,-0.0195,1,0,0,0
SEG046,2024-06-07 08:00:00,East,0.9422,0.232,-0.0378,1,0,0,0
SEG046,2024-06-07 09:00:00,East,0.7978,0.069,-0.0273,1,0,0,0
SEG046,2024-06-07 16:00:00,East,0.8218,-0.139,-0.0178,1,0,0,0
SEG046,2024-06-07 17:00:00,East,0.8015,-2.133,-0.0125,1,0,0,0
SEG046,2024-06-08 18:00:00,East,1.0,3.296,-0.0489,1,1,1,1
SEG046,2024-06-10 16:00:00,East,0.845,0.774,-0.0002,1,0,0,0
SEG046,2024-06-10 17:00:00,East,0.9067,0.078,-0.0044,1,0,0,0
SEG046,2024-06-10 18:00:00,East,0.9116,0.624,-0.0315,1,0,0,0
SEG046,2024-06-11 07:00:00,East,0.9438,1.513,-0.079,1,0,0,0
SEG046,2024-06-11 08:00:00,East,0.8614,0.061,-0.022,1,0,0,0
SEG046,2024-06-12 08:00:00,East,0.9341,0.644,-0.0489,1,0,0,0
SEG046,2024-06-12 12:00:00,East,1.0,2.931,-0.0642,1,0,0,1
SEG046,2024-06-12 13:00:00,East,1.0,3.135,-0.0406,1,1,1,0
SEG046,2024-06-12 14:00:00,East,0.8815,2.502,-0.0289,1,0,0,0
SEG046,2024-06-12 17:00:00,East,0.9276,0.266,-0.0711,1,0,0,0
SEG046,2024-06-13 08:00:00,East,0.8677,-0.29,-0.0466,1,0,0,0
SEG046,2024-06-13 12:00:00,East,1.0,3.198,-0.0762,1,1,1,1
SEG046,2024-06-13 17:00:00,East,0.8841,-0.185,-0.0463,1,0,0,0
SEG046,2024-06-14 08:00:00,East,0.9243,0.007,-0.0486,1,0,0,0
SEG046,2024-06-14 16:00:00,East,0.9114,0.693,-0.0684,1,0,0,0
SEG046,2024-06-14 17:00:00,East,1.0,0.887,-0.0619,1,0,0,0
SEG046,2024-06-17 08:00:00,East,0.825,-0.38,-0.0189,1,0,0,0
SEG046,2024-06-17 17:00:00,East,0.8273,-0.949,-0.0163,1,0,0,0
SEG046,2024-06-18 08:00:00,East,1.0,1.495,-0.07,1,0,0,1
SEG046,2024-06-19 08:00:00,East,0.947,0.829,-0.0211,1,0,0,0
SEG046,2024-06-19 09:00:00,East,1.0,3.622,-0.0671,1,1,1,1
SEG046,2024-06-19 10:00:00,East,1.0,3.213,-0.081,1,1,1,0
SEG046,2024-06-19 11:00:00,East,0.931,3.09,-0.0673,1,1,1,0
SEG046,2024-06-19 16:00:00,East,0.9056,1.078,-0.0328,1,0,0,0
SEG046,2024-06-19 17:00:00,East,0.9425,0.449,-0.0631,1,0,0,0
SEG046,2024-06-20 08:00:00,East,0.8114,-0.924,-0.004,1,0,0,0
SEG046,2024-06-20 17:00:00,East,0.9113,0.158,-0.0484,1,0,0,0
SEG046,2024-06-21 07:00:00,East,0.8416,-0.041,-0.0121,1,0,0,0
SEG046,2024-06-21 08:00:00,East,0.9568,0.416,-0.052,1,0,0,0
SEG046,2024-06-21 17:00:00,East,1.0,0.887,-0.0787,1,0,0,0
SEG046,2024-06-21 18:00:00,East,1.0,1.196,-0.0487,1,0,0,0
SEG046,2024-06-24 07:00:00,East,0.8226,0.794,-0.0056,1,0,0,0
SEG046,2024-06-24 08:00:00,East,0.9328,0.866,-0.0179,1,0,0,0
SEG046,2024-06-24 09:00:00,East,0.8396,1.157,-0.0085,1,0,0,0
SEG046,2024-06-24 16:00:00,East,0.8533,0.86,-0.0065,1,0,0,0
SEG046,2024-06-24 17:00:00,East,1.0,1.284,-0.0581,1,0,0,0
SEG046,2024-06-25 07:00:00,East,0.9146,1.23,-0.0562,1,0,0,0
SEG046,2024-06-25 08:00:00,East,0.9211,0.678,-0.0288,1,0,0,0
SEG046,2024-06-25 17:00:00,East,0.8943,-0.034,-0.0262,1,0,0,0
SEG046,2024-06-26 08:00:00,East,0.79,-1.424,-0.0023,1,0,0,0
SEG046,2024-06-26 18:00:00,East,0.9669,1.236,-0.0269,1,0,0,0
SEG046,2024-06-27 08:00:00,East,0.9367,0.487,-0.0324,1,0,0,0
SEG046,2024-06-27 09:00:00,East,0.8552,0.907,-0.0086,1,0,0,0
SEG046,2024-06-27 16:00:00,East,0.8641,0.506,-0.0182,1,0,0,0
SEG046,2024-06-28 09:00:00,East,0.7833,-0.087,-0.0303,1,0,0,0
SEG046,2024-06-28 17:00:00,East,0.9625,0.316,-0.0067,1,0,0,0
SEG046,2024-06-28 18:00:00,East,0.9009,-0.027,-0.0567,1,0,0,0
SEG046,2024-06-30 09:00:00,East,1.0,5.101,-0.0929,1,1,1,1
SEG046,2024-06-30 10:00:00,East,0.9365,5.6,-0.0254,1,1,1,0
SEG046,2024-07-01 08:00:00,East,0.8627,0.056,-0.0019,1,0,0,0
SEG046,2024-07-01 09:00:00,East,1.0,2.803,-0.018,1,0,0,1
SEG046,2024-07-01 10:00:00,East,1.0,4.556,-0.0713,1,1,1,0
SEG046,2024-07-01 17:00:00,East,0.9497,0.634,-0.0204,1,0,0,0
SEG046,2024-07-01 18:00:00,East,0.9286,0.801,-0.0277,1,0,0,0
SEG046,2024-07-02 08:00:00,East,0.8178,-0.391,-0.0254,1,0,0,0
SEG046,2024-07-02 17:00:00,East,0.9352,0.564,-0.0334,1,0,0,0
SEG046,2024-07-03 08:00:00,East,0.9073,0.26,-0.0315,1,0,0,0
SEG046,2024-07-03 09:00:00,East,0.8443,1.534,-0.0168,1,0,0,1
SEG046,2024-07-03 17:00:00,East,0.8925,-0.165,-0.0231,1,0,0,0
SEG046,2024-07-04 08:00:00,East,0.9692,0.852,-0.0752,1,0,0,0
SEG046,2024-07-04 16:00:00,East,0.9753,1.65,-0.0808,1,0,0,0
SEG046,2024-07-04 17:00:00,East,0.8221,-0.968,-0.0148,1,0,0,0
SEG046,2024-07-04 18:00:00,East,0.8714,0.26,-0.0311,1,0,0,0
SEG046,2024-07-05 08:00:00,East,0.9581,0.432,-0.0082,1,0,0,0
SEG046,2024-07-05 15:00:00,East,0.8477,1.73,-0.0342,1,0,0,0
SEG046,2024-07-05 17:00:00,East,1.0,0.887,-0.0725,1,0,0,0
SEG046,2024-07-08 08:00:00,East,0.9572,1.148,-0.0684,1,0,0,0
SEG046,2024-07-08 18:00:00,East,0.8984,0.487,-0.0065,1,0,0,0
SEG046,2024-07-09 08:00:00,East,0.8855,0.31,-0.0641,1,0,0,0
SEG046,2024-07-09 16:00:00,East,0.9238,1.249,-0.0282,1,0,0,0
SEG046,2024-07-09 17:00:00,East,0.9012,0.067,-0.0277,1,0,0,0
SEG046,2024-07-09 18:00:00,East,0.8405,-0.16,-0.0109,1,0,0,0
SEG046,2024-07-10 08:00:00,East,0.9098,0.295,-0.0467,1,0,0,0
SEG046,2024-07-10 16:00:00,East,0.8559,0.597,-0.0254,1,0,0,0
SEG046,2024-07-10 18:00:00,East,0.811,-0.502,-0.0155,1,0,0,0
SEG046,2024-07-11 08:00:00,East,0.8315,-0.698,-0.0146,1,0,0,0
SEG046,2024-07-11 16:00:00,East,0.9626,1.519,-0.0762,1,0,0,0
SEG046,2024-07-12 07:00:00,East,0.9259,0.875,-0.0149,1,0,0,0
SEG046,2024-07-12 08:00:00,East,1.0,0.959,-0.0738,1,0,0,0
SEG046,2024-07-12 09:00:00,East,0.9834,2.06,-0.0662,1,0,0,0
SEG046,2024-07-12 17:00:00,East,0.9642,0.342,-0.0403,1,0,0,0
SEG046,2024-07-12 18:00:00,East,1.0,1.196,-0.0622,1,0,0,0
SEG046,2024-07-15 07:00:00,East,0.9097,1.959,-0.0566,1,0,0,0
SEG046,2024-07-15 08:00:00,East,1.0,1.643,-0.0819,1,0,0,0
SEG046,2024-07-15 17:00:00,East,0.9123,0.15,-0.0348,1,0,0,0
SEG046,2024-07-15 18:00:00,East,0.9434,0.956,-0.0767,1,0,0,0
SEG046,2024-07-16 07:00:00,East,0.9437,1.512,-0.0453,1,0,0,0
SEG046,2024-07-16 16:00:00,East,1.0,1.982,-0.0465,1,0,0,0
SEG046,2024-07-16 17:00:00,East,0.9779,1.187,-0.0316,1,0,0,0
SEG046,2024-07-16 18:00:00,East,0.7847,-0.79,-0.0117,1,0,0,0
SEG046,2024-07-17 07:00:00,East,0.9208,1.911,-0.0418,1,0,0,0
SEG046,2024-07-17 08:00:00,East,0.8371,-0.748,-0.0153,1,0,0,0
SEG046,2024-07-18 07:00:00,East,1.0,1.884,-0.0623,1,0,0,1
SEG046,2024-07-18 08:00:00,East,1.0,1.199,-0.0447,1,0,0,0
SEG046,2024-07-18 17:00:00,East,0.8654,-0.421,-0.0092,1,0,0,0
SEG046,2024-07-19 07:00:00,East,1.0,1.68,-0.032,1,0,0,1
SEG046,2024-07-19 08:00:00,East,1.0,0.959,-0.0778,1,0,0,0
SEG046,2024-07-19 17:00:00,East,1.0,0.887,-0.0657,1,0,0,0
SEG046,2024-07-19 18:00:00,East,0.8766,-0.327,-0.0285,1,0,0,0
SEG046,2024-07-20 08:00:00,East,0.8678,1.38,-0.0298,1,0,0,0
SEG046,2024-07-22 08:00:00,East,0.8883,0.352,-0.0105,1,0,0,0
SEG046,2024-07-22 17:00:00,East,0.9644,0.824,-0.0767,1,0,0,0
SEG046,2024-07-22 18:00:00,East,0.8524,0.008,-0.0231,1,0,0,0
SEG046,2024-07-23 07:00:00,East,0.9464,1.539,-0.0272,1,0,0,0
SEG046,2024-07-23 08:00:00,East,1.0,1.495,-0.0538,1,0,0,0
SEG046,2024-07-23 17:00:00,East,0.9197,0.337,-0.0654,1,0,0,0
SEG046,2024-07-24 08:00:00,East,0.9109,0.311,-0.0372,1,0,0,0
SEG046,2024-07-24 16:00:00,East,0.8881,0.909,-0.0257,1,0,0,0
SEG046,2024-07-25 12:00:00,East,1.0,3.198,-0.0871,1,1,1,1
SEG046,2024-07-25 13:00:00,East,1.0,3.962,-0.0868,1,1,1,0
SEG046,2024-07-25 17:00:00,East,0.9037,0.062,-0.0459,1,0,0,0
SEG046,2024-07-25 18:00:00,East,0.8326,-0.175,-0.0213,1,0,0,0
SEG046,2024-07-26 07:00:00,East,0.9958,1.634,-0.0834,1,0,0,0
SEG046,2024-07-26 08:00:00,East,1.0,0.959,-0.0539,1,0,0,0
SEG046,2024-07-26 17:00:00,East,0.9179,-0.362,-0.0603,1,0,0,0
SEG046,2024-07-26 18:00:00,East,0.9417,0.476,-0.0628,1,0,0,0
SEG046,2024-07-27 11:00:00,East,1.0,5.245,-0.0853,1,1,1,1
SEG046,2024-07-27 12:00:00,East,0.8562,3.017,-0.0303,1,1,1,0
SEG046,2024-07-29 07:00:00,East,0.8429,1.065,-0.0213,1,0,0,0
SEG046,2024-07-29 17:00:00,East,0.982,1.051,-0.0481,1,0,0,0
SEG046,2024-07-29 18:00:00,East,0.9118,0.627,-0.0359,1,0,0,0
SEG046,2024-07-30 16:00:00,East,0.8593,0.628,-0.0135,1,0,0,0
SEG046,2024-07-30 17:00:00,East,0.9168,0.295,-0.0514,1,0,0,0
SEG046,2024-07-30 18:00:00,East,0.9624,1.217,-0.0804,1,0,0,0
SEG046,2024-07-31 16:00:00,East,1.0,1.991,-0.0514,1,0,0,1
SEG046,2024-07-31 17:00:00,East,1.0,1.154,-0.0364,1,0,0,0
SEG046,2024-08-01 07:00:00,East,0.8944,0.785,-0.0068,1,0,0,0
SEG046,2024-08-01 16:00:00,East,0.8803,0.672,-0.0355,1,0,0,0
SEG046,2024-08-01 17:00:00,East,0.9046,0.074,-0.0178,1,0,0,0
SEG046,2024-08-01 18:00:00,East,0.9858,1.543,-0.07,1,0,0,0
SEG046,2024-08-02 07:00:00,East,0.8512,0.063,-0.0153,1,0,0,0
SEG046,2024-08-02 08:00:00,East,0.8283,-1.202,-0.0245,1,0,0,0
SEG046,2024-08-02 09:00:00,East,0.8029,0.123,-0.0046,1,0,0,0
SEG046,2024-08-02 16:00:00,East,0.8603,0.218,-0.0141,1,0,0,0
SEG046,2024-08-02 17:00:00,East,0.9112,-0.464,-0.0156,1,0,0,0
SEG046,2024-08-02 18:00:00,East,1.0,1.196,-0.0439,1,0,0,0
SEG046,2024-08-05 08:00:00,East,0.9688,1.282,-0.0449,1,0,0,0
SEG046,2024-08-05 16:00:00,East,0.8475,0.8,-0.0348,1,0,0,0
SEG046,2024-08-05 17:00:00,East,1.0,1.284,-0.0577,1,0,0,0
SEG046,2024-08-05 18:00:00,East,0.844,-0.079,-0.0116,1,0,0,0
SEG046,2024-08-06 07:00:00,East,0.8437,0.541,-0.022,1,0,0,0
SEG046,2024-08-06 18:00:00,East,1.0,1.642,-0.0284,1,0,0,0
SEG046,2024-08-07 08:00:00,East,0.9215,0.463,-0.0708,1,0,0,0
SEG046,2024-08-07 17:00:00,East,0.8714,-0.423,-0.0141,1,0,0,0
SEG046,2024-08-08 08:00:00,East,1.0,1.199,-0.0753,1,0,0,0
SEG046,2024-08-08 09:00:00,East,1.0,2.333,-0.0721,1,0,0,1
SEG046,2024-08-08 16:00:00,East,0.9084,0.961,-0.0685,1,0,0,0
SEG046,2024-08-08 17:00:00,East,0.9181,0.244,-0.0124,1,0,0,0
SEG046,2024-08-08 18:00:00,East,0.8905,0.474,-0.0641,1,0,0,0
SEG046,2024-08-09 07:00:00,East,0.8702,0.27,-0.0495,1,0,0,0
SEG046,2024-08-09 09:00:00,East,0.9185,1.364,-0.0438,1,0,0,0
SEG046,2024-08-09 17:00:00,East,0.9786,0.561,-0.079,1,0,0,0
SEG046,2024-08-10 06:00:00,East,1.0,5.649,-0.0838,1,1,1,1
SEG046,2024-08-10 07:00:00,East,0.9252,2.599,-0.0377,1,0,0,0
SEG046,2024-08-12 08:00:00,East,0.888,0.348,-0.0332,1,0,0,0
SEG046,2024-08-12 17:00:00,East,0.8892,-0.149,-0.004,1,0,0,0
SEG046,2024-08-13 08:00:00,East,0.8185,-0.383,-0.0385,1,0,0,0
SEG046,2024-08-13 13:00:00,East,1.0,3.961,-0.0853,1,1,1,1
SEG046,2024-08-13 16:00:00,East,0.8408,0.449,-0.0517,1,0,0,0
SEG046,2024-08-13 18:00:00,East,1.0,1.642,-0.0683,1,0,0,0
SEG046,2024-08-14 16:00:00,East,0.9651,1.653,-0.0345,1,0,0,0
SEG046,2024-08-14 17:00:00,East,0.9773,0.875,-0.0288,1,0,0,0
SEG046,2024-08-14 18:00:00,East,0.9176,0.686,-0.0362,1,0,0,0
SEG046,2024-08-15 07:00:00,East,0.8112,-0.081,-0.0134,1,0,0,0
